Txn Hash,Method,Block,Date Time (UTC),From,Is SELF,To,Value (ETH),Txn Fee
0x959f820c38f7c3368c8449bc2763eafa301400518077eaed80a60d98ca696ccf,Transfer,19384544,2024-03-07 16:39:23,0xd108FD0E...45D233BA6,False,0x4c28A18f...60dedEd00,0.0148,0.00175829
0xec913379d23728fb4df058e451e8eed5e93e3dd4b07b8e08cb0d991420d289d6,Transfer,19384544,2024-03-07 16:39:23,0x077D360f...c9be7C4A4,False,0xb3382eC9...FC3C7eC46,0.360705,0.001764
0x446dbd989fff5dcccd909a1c116d8b523c6f443147e67bb54fe75904669f6129,Transfer,19384544,2024-03-07 16:39:23,0x151B3810...26F61e96D,False,0x0EA5CA97...13b0a115d,0.0179,0.001775
0xc5902c514a73670873e6641537449ada9613efb85283fb7f61b7e6112353d31a,Transfer,19384544,2024-03-07 16:39:23,0x257731f0...F8C7502d7,False,0x23299689...2a86606EC,0.024680974,0.00177602
0x116735e4e81ae01b94e45056bff9cf49d62aa42d1b3b12a452ecae436c132c9e,Transfer,19384544,2024-03-07 16:39:23,0x2406239A...e5eD92E70,False,0x077D360f...c9be7C4A4,0.088108,0.001806
0xc25155228d1994353ad14d47f6099b811205c6970360f1d0e5f97ee52e53cffb,Transfer,19384544,2024-03-07 16:39:23,0x9c4Fe1C3...a280B7CFc,False,0x694b8C96...df8e6fb44,0.017308414,0.00181738
0x261842ec8e11af3a9372ac50263141859951cb4d673ae75685983c08706a9013,Transfer,19384544,2024-03-07 16:39:23,0xCd1d6940...7FF0a21bF,False,0x5eE48a1C...F7B60C87a,0.5,0.00184638
0x74deae5feb3f913de744e4434045cc6c76428cb38a9cbfc1265309550f57ab19,Transfer,19384544,2024-03-07 16:39:23,0x64d496A1...48746707D,False,0xe215C6BD...E7b2AE011,0.7367,0.00189
0x32df81a41501e97766bf5d92b6825bbb6dfdcb7ac96af21670d0352b4616866a,Transfer,19384544,2024-03-07 16:39:23,0x49F7E4f7...Fd4a9E2e2,False,0xB7de340F...8B72AB617,0.15153574,0.00202973
0x8c2e0dda2f60930bcb42cafb4796d4c4f61cdbf8c881c847311eb76284a9eaee,Transfer,19384544,2024-03-07 16:39:23,MEXC: Mexc.com,False,0xc0aF094A...A06b01f49,0.007,0.002058
0x3bc6435684c9ce51266e88621022b681be722ee22db0f69fb532f9f693223943,0x0162e2d0,19384544,2024-03-07 16:39:23,0x50a9B887...b8A631d9c,False,Banana Gun: Router 2,0.11,0.01292682
0x987a39eca6a385779933f3dc3bdb6c1bf3263bab5c290f31651abdff644783e6,Approve,19384544,2024-03-07 16:39:23,0xf120e249...7349Da7C8,False,0xD155Fa55...e2f3090bD,0.0,0.00232475
0xd70295df83e470fbacdbc84eea05e2c9181d670f3f8ea009b65639a34eef7468,Redeem,19384544,2024-03-07 16:39:23,0x19EA274A...2c7d6Ab44,False,0x68742A0F...e7445Ca46,0.0,0.0058108
0x33401b43cac04c92840ea4b78a31f8c8e069e35d8f66d9af7f172a5440f918ef,Transfer,19384544,2024-03-07 16:39:23,0x660a6d7e...7D193C7fA,False,Tether: USDT Stablecoin,0.0,0.00465836
0x937c588b3be37ade8aaceeab7a71d82d122af38bac4eedc5fc5c34c6ee0157fe,Withdraw,19384544,2024-03-07 16:39:23,0x7733Ae14...87817af20,False,0x37eBC744...cFe199b11,0.0,0.00765167
0xe8710b04d5169467a34d1df26b3547307423bf913b19fe69616f1b23b5c1c4db,Bridge And Call,19384544,2024-03-07 16:39:23,0x1D4c8282...f0FDD3b97,False,0xD729345a...7f354496B,0.017,0.00635795
0xf54ce4126cdfc2863d81ba806e7affafc0fabd9324fcae8ba0f7f1b197be52fb,Stake,19384544,2024-03-07 16:39:23,0x8802ba1d...3953024c7,False,Mantle: LSP Staking,0.11,0.0121118
0xac2307f2d2ef4bda050efbfe2da27c8fd4f37b485107312c24c707c9c666430d,Redeem,19384544,2024-03-07 16:39:23,0x359D1B47...345491877,False,0x68742A0F...e7445Ca46,0.0,0.0058108
0x31d0b9ecc703fe797d71bfbb45e2e77b1ac0eb5b4c25399ea6b0ba79c71aa506,Execute,19384544,2024-03-07 16:39:23,0x862a5C02...54C576F66,False,Uniswap: Universal Router,0.5,0.01176384
0x6392116009c0d9690d59875081e6173abd3f4ff1ce0fe7bd684d7a9a54fca9eb,Execute,19384544,2024-03-07 16:39:23,0x31f3572B...6f5Fc409e,False,Uniswap: Universal Router,2.29,0.0127538
0x127fadde713e4fc14cdbadcb4f7525ef6a790bd9a13935365e28ce2901d1261a,Execute,19384544,2024-03-07 16:39:23,0x55de598E...CB8c34500,False,Uniswap: Universal Router,0.0,0.01147619
0x71b7d48365b413673355112c21391a2fe307ae59ff6149885afa23d5cda565d0,Execute,19384544,2024-03-07 16:39:23,0x9E6d6D63...ec5A11A7c,False,Uniswap: Universal Router,0.0,0.01053059
0x82a3b4d0c5a369c12a4654e543281dd994eecf7fec59384cdd3938dda35b6303,Process Route,19384544,2024-03-07 16:39:23,0xf9032833...C7515eDE3,False,0xe43ca1De...5F11A59F5,1.0,0.00920496
0x04d355a5e0b278eee72ca17e7385eea29d5423d092d0cb8b8d724cd98bb39991,Execute,19384544,2024-03-07 16:39:23,0x423AD76c...fCA47B99f,False,Uniswap: Universal Router,0.0,0.02011032
0xc7f5dd920f348fda502e83ac82ac56fa60ac9caf8b92c9500e35a7f857ccd737,Set Approval For...,19384544,2024-03-07 16:39:23,0x0843BD59...aa943F260,False,DeepBlack: DPB Token,0.0,0.00370654
0xa3ab93891641345b2ed1044e952e35d54094b73061d0bfbf27ea25672fe04b03,Approve,19384544,2024-03-07 16:39:23,0xbf4268fA...bBC13CDD2,False,Pepe: PEPE Token,0.0,0.00369824
0x4756a5e3aeb86716ef99a4b81f071fc1d42e310f1cc9562ac170dc12e840d2c8,Execute,19384544,2024-03-07 16:39:23,0x219688c6...7F6451169,False,Uniswap: Universal Router,0.62,0.00990487
0x9795c81d5156b416c28d468af3edba388c6460647c85d2e8ae31959de7f3b4ef,Execute,19384544,2024-03-07 16:39:23,0xf19749cc...ad82530B1,False,Uniswap: Universal Router,0.0,0.01641527
0x4290fe7dafc28393d96689baaaeeeafe2b42fb0e32c2dfd61075c68fdf21a709,Transfer,19384544,2024-03-07 16:39:23,0x1907314A...4860a4124,False,0xC5d27F27...6c0D50439,0.0,0.00236092
0xece4f3075de4abeec428d441db0c45a260e0e125371ad777d4ca581fd9b0c880,Approve,19384544,2024-03-07 16:39:23,0x7B17B0a3...6f1E86F31,False,0x0e6D98de...DeA898Dc6,0.0,0.00369726
0x60cca943241f9db5e59185f61d4822c01c05815624ae069ce3c15983be5ebd1e,Approve,19384544,2024-03-07 16:39:23,0x284b4d2B...1363181C7,False,Circle: USDC Token,0.0,0.00443291
0xf617bb915f0427eb731594d91277dd23002242727cffcf49a1a02f0d4dd19e4e,Approve,19384544,2024-03-07 16:39:23,0x352e9B64...cfeBC6A17,False,VectorspaceAI Token,0.0,0.00369646
0x73397c3fe3661d048fe42773352d1c8ffea5e38a87d6c538f65799a3cb453167,Transfer,19384544,2024-03-07 16:39:23,0x6178eb6d...6fA3d0746,False,Autonolas: OLAS Token,0.0,0.00234784
0xd55da2762fff2907840b55260ea5081f88d09f34d8d9e8e3d59c38b4eb9f3039,Approve,19384544,2024-03-07 16:39:23,0x7D488502...Dc039bc52,False,Tether: USDT Stablecoin,0.0,0.00387379
0x95256f46fac522e30dff5b3c2417d1f06c70ee07041d428b678acb6043cadab2,Execute,19384544,2024-03-07 16:39:23,0x012CeD81...7344C4919,False,Uniswap: Universal Router,1.0,0.01073592
0x4deaa78a37a8d181d715f5a80fb224f58121ef450ab983473c365bcc225e217b,Execute,19384544,2024-03-07 16:39:23,0x03B4a4bf...9aa0cA786,False,Uniswap: Universal Router,0.28,0.01319601
0x7a795b9fb3f45f7f02375499ca83af3c2eada9180927b17d9d1fcd0d7c29f16f,0x60a06040,19384544,2024-03-07 16:39:23,0x1D616E40...67be6e36d,False,Contract Creation,0.0,0.3773513
0xb62b7233a1599702c408ceca4998ddafc5789abadf20e6f82917a136daf83688,Transfer,19384544,2024-03-07 16:39:23,0x27213E28...BCcf71c47,False,Circle: USDC Token,0.0,0.00321964
0xd90b9bede00bc9276a5939af8d0342d79cfa617bbd6e7f3c2e141f5e9a6fbfb8,Transfer,19384544,2024-03-07 16:39:23,0x163C5e05...6182bcBb1,False,Circle: USDC Token,0.0,0.00322059
0x98926bf49bc90a3186d81bff3cebc2dedc3688c097482df647442db75d4d857b,Swap Exact Token...,19384544,2024-03-07 16:39:23,0xb1b2d032...5216E8404,False,Uniswap V2: Router 2,0.0,0.01116749
0x70dad79811fd7b7e409ffd61db6b9f7d9e63f607c44c2207be7632faed1c4fce,Swap,19384544,2024-03-07 16:39:23,0xc0B52B5E...701c43063,False,1inch Network : Aggregation Router V6,0.0,0.02078211
0xc96258e59336a5de6855c58a6af919183ac9972f8338837badd29bc8034adccb,Swap,19384544,2024-03-07 16:39:23,0x856E5B1c...882A06F39,False,Metamask: Swap Router,0.088,0.01315895
0xd9a6689fb435b7859fdee4b5c3445abdf85d56dd92ec34b16d6e9ce63a2a3ce3,Approve,19384544,2024-03-07 16:39:23,0x783C264b...ffC511dFc,False,BetProtocol: BEPRO Token,0.0,0.00388118
0x0e6956be2c2fb2dbc7ecf72648ab4aa89df04c2a03169a5d83698a88aed4b788,Deposit,19384544,2024-03-07 16:39:23,0x183eC791...181AA79D1,False,Blur: Holding,0.0,0.00662031
0x985af6ffa3e7826670107546167b489de8e51c4fc09bd664fab592a32a3338dc,Safe Execute Sig...,19384544,2024-03-07 16:39:23,0xa0c3b090...e5d92BfBE,False,PulseChain: Foreign AMB Proxy,0.0,0.02093467
0xadac5fd9ebc5dabeaebfcd5d305039032f0e95d79b87624f35e6c91df6e97f53,Transfer,19384544,2024-03-07 16:39:23,0xCBceB0ac...0BBBE2892,False,Tether: USDT Stablecoin,0.0,0.00504445
0xa92329289e4c8e9a134f918d475a60d44372dc870f88e5ad140960d1eb8f65a3,Transfer,19384544,2024-03-07 16:39:23,0xB033BAe3...2A7d79ec0,False,Tether: USDT Stablecoin,0.0,0.00504541
0x4613de445b7ca8ce169b6fdbdeef74c214672795f685ed73c9ffd78f53a5f065,Execute,19384544,2024-03-07 16:39:23,0x773EF5cC...60e570C6E,False,Uniswap: Universal Router,0.1,0.01221192
0x927c03b093c7acfdccf68a811dadb8ef69d650bc7aabaf47cc673ac291121bbe,Mint,19384544,2024-03-07 16:39:23,0xd13e4780...557E8762B,False,0x23aA05a2...744b326E4,0.22069,0.01084393
0xd6999b86af906aba5d04f06974b0b141305e12312fc338dd5a55f17fab87a08e,0x0000010b,19384544,2024-03-07 16:39:23,0xA1faa827...2eda15FEE,False,MEV Bot: 0xd8c...ea0,0.0,0.00529958
0x9c308ac12c8c5000af051bfcbaff840206f6e2e36e5975d37555d3facea3d83e,Swap On Uniswap ...,19384544,2024-03-07 16:39:23,0x5E1f3380...46E2d9828,False,Paraswap v5: Augustus Swapper Mainnet,0.0,0.013078
0x183292639fde6fb1e4dc235c8219cfc3a3ca36d12dea5f7500c2840fac2e23ed,Uniswap V3Swap,19384544,2024-03-07 16:39:23,0x91CA3517...Cf9B96B8E,False,1inch v5: Aggregation Router,0.0,0.01434373
0x4d1b2b77d21b1bc2edb2070044e6e5420d0a4924d15e4fc095d350e712079eca,Approve,19384544,2024-03-07 16:39:23,0xDA5DD51A...2Cd565Bef,False,0x8AEC4bbD...A44ADa1be,0.0,0.00371884
0x3acd8a44163a5ac6bad7d8df164f7f033092ab79c617058d2502ceee153c22bf,Transfer,19384544,2024-03-07 16:39:23,0xaCC3Ec48...12F078cEC,False,Tether: USDT Stablecoin,0.0,0.00368185
0xd87a3060318764e41343fd33e0f4636a43791d728903af365a0f33e6974c0ea9,Eth Unoswap,19384544,2024-03-07 16:39:23,0x67A349ba...0E40C2856,False,1inch Network : Aggregation Router V6,0.5,0.00579888
0xeb16269bc934b0a9b1f67a2e5834b6fcc9784e634f4d74a3e484894e7a998fc9,Transfer,19384544,2024-03-07 16:39:23,0xfc0e0488...F5B6a3607,False,Lido: stETH Token,0.0,0.00568888
0x3dc51ad22b76b0194df9b9b36e91b583c23242e43d814cc83fff9a541719517a,Flush Forwarder ...,19384544,2024-03-07 16:39:23,CoinList 3,False,CoinList 2,0.0,0.00516234
0x264de85c8a3ea665b889d74100758264073d490c5add9ed00e7c9fdf9208a9b7,Approve,19384544,2024-03-07 16:39:23,0x57027254...407b11690,False,0x5cc5E64A...528356a6a,0.0,0.00389931
0x61980fc5b08b1d47b754650a618704399930d7ae4721d1005a008c03578e1934,Approve,19384544,2024-03-07 16:39:23,0x9a6c72B1...39a459a39,False,DGI Game: DGI Token,0.0,0.00372824
0xa811facf91e2595454292554b3e962cb91706dca3e82dd0da5f3c62a4b248134,0x9871efa4,19384544,2024-03-07 16:39:23,0xFe3522bE...FC3E21aaf,False,0xF3dE3C0d...172509127,0.01,0.01267382
0xda63ca88489d78f56d30f2361ac83c97626ad8fbef9e64840aa6e77c4642f966,Fulfill Advanced...,19384544,2024-03-07 16:39:23,0x684BaC0d...74DC54726,False,Seaport 1.5,1.77,0.01204711
0x27f49c7bea0677cdf88d68a667fca1a79c3d6ed616004e938f38715969f001dc,Approve,19384544,2024-03-07 16:39:23,0x06605Ef3...5A2E2ce01,False,Syncus: SYNC Token,0.0,0.00375339
0x6d35a83e7a384f462f035bf1239ce808f0e546992d69bc711011ec483df501fe,Transfer,19384544,2024-03-07 16:39:23,0xDf7b147B...eb85C77aB,False,Tether: USDT Stablecoin,0.0,0.00371223
0x09ceeacfb7acccf8c988064c48b01a5f9a32565e87d720065bbd80e5363ccbf6,Transfer,19384544,2024-03-07 16:39:23,0x38daF31C...14F8A4120,False,Circle: USDC Token,0.0,0.0046249
0xc2ba8c92f07b325ade29b1704eaf9ba53dcd28beb2e2c50ba557f2937b716a7c,Transfer,19384544,2024-03-07 16:39:23,0xdE535F22...cDeFD57BB,False,Fantom: FTM Token,0.0,0.00424008
0xcc914063344fa01d60d47f5e38594f12eb81099d24d92860a0c7de97c8a4ff3e,Transfer,19384544,2024-03-07 16:39:23,0xA527A4dB...cf168bf67,False,Quant: QNT Token,0.0,0.00281501
0x1241230b074cfb94a35adc9dc462440d2d7600eacbe8e1bd1efaeb9f409ecf7f,0x0f956df5,19384544,2024-03-07 16:39:23,0xc011e2CA...10195FA74,False,0x64375B06...08958FB68,0.25,0.0120374
0xc3426ad144de092f3d895a03e85d5d1b384d0f66db2e151c190701bced731bd2,Receive Tokens,19384544,2024-03-07 16:39:23,0x1EaCa127...3cD3E63C1,False,Allbridge: Core Bridge,0.0,0.0117563
0x885130466d7ced511e878515afd4aac81d6ae17c808b24f460622860a6f17e99,Fulfill Order,19384544,2024-03-07 16:39:23,0x859bFc05...F142c1841,False,Seaport 1.5,0.03,0.01145243
0xe6a881ebd57e4a7225c354ac6b50b4173b3101a9176c501feb87db46e9f2404f,Transmit,19384544,2024-03-07 16:39:23,0x316D2E43...363524C91,False,0x4af4B497...925a79dc8,0.0,0.00966723
0x3bb6636987bb2f47817543ba244d694b97847dd20d861f0d0c4db85b2f4bd01c,Swap,19384544,2024-03-07 16:39:23,0x923C45e8...7736D1b83,False,0xcafea54f...43B2487CD,0.0,0.02611222
0x9e0f8cd54e0140fd4ee042858a9839b148efc75fffbe9c3072f13d3af4e37a8e,Transfer,19384544,2024-03-07 16:39:23,0x9c2E658f...e8a716f73,False,Circle: USDC Token,0.0,0.00506464
0xe7180334201c681ff7a9bfb6f2f58dc28d0c66eccb40728a27898a208ed44657,Transfer*,19384544,2024-03-07 16:39:23,0xC7Ebbcae...3dB6E67A7,False,0x99870DE8...d039AF1e2,0.43170332,0.00175819
0x750b87e5b8c8cb538f3512f9b3edf21fdc90360426e5210727bbf578f9a136af,Transfer,19384544,2024-03-07 16:39:23,0x71ed9F45...EAd519009,False,Tether: USDT Stablecoin,0.0,0.00516614
0xb069315bf38362e03285f684d5d5132b850913e3f47ada458ea0f227e74c9770,Transfer,19384544,2024-03-07 16:39:23,0x4a29Ec11...24b65C66e,False,Tether: USDT Stablecoin,0.0,0.00337622
0x8facffde12fa3d3d79f4df8fd716a8124abf27aeaf4d29b751a1cbc245c79045,Transfer,19384544,2024-03-07 16:39:23,0xf7B6337b...B79fD34C2,False,Tether: USDT Stablecoin,0.0,0.00516516
0x819495d6c70418af1608648d23f0eaaca25a9b1f5ef650bcad3105d92dc84cc9,Transfer,19384544,2024-03-07 16:39:23,0x77E00B09...6b391c735,False,Tether: USDT Stablecoin,0.0,0.00337524
0x078c3d4c5d09b4b6ae0746b257b405c13c61646f3af804c2ac37445aa323e9e5,Transfer,19384544,2024-03-07 16:39:23,0xbd3ebFF3...406f7507F,False,Tether: USDT Stablecoin,0.0,0.00337622
0x94cc627e26ea7303c9ba661cd67b5c12dc7d97ddbaad4e4a97c179b30a19f7a9,Transfer,19384544,2024-03-07 16:39:23,Bybit: Hot Wallet,False,Mantle: mETH Token,0.0,0.00477889
0xf09b40aefcfd84a2d4db2e2e3a887ffbc7220c8ebae076ba7383c7f80db76336,Execute,19384544,2024-03-07 16:39:23,0x16028f8f...6D0Fb34AB,False,Uniswap: Universal Router,0.0,0.01198039
0xbeb010eee8a8bc09c4a13718be15ede965e4bca7d94caa9f5f6452bac342d712,Approve,19384544,2024-03-07 16:39:23,0x046263d2...9510A4498,False,0xCdb4A874...6C48d5e88,0.0,0.00381743
0x95bd2d799a7701efb0505d56f860e18de69f7bc4efd99176cc623a93df253e95,Execute,19384544,2024-03-07 16:39:23,0xE98Ee01d...318732086,False,Uniswap: Universal Router,0.0,0.01413576
0xdb67241453b503af94e519d5e29e770fd65eb01d1201c61bcaf61c10453c7afc,Execute,19384544,2024-03-07 16:39:23,0x56532067...4752c6b68,False,Uniswap: Universal Router,0.154011987,0.01665927
0x43b4d8c5d6aef62721e61e05ae56b3f29d837cc650078745df740ea2e23cb0e4,Transfer,19384544,2024-03-07 16:39:23,Rhino.fi,False,Rhino.fi: Transfer Proxy,0.02331355,0.00686055
0xa32d4b8476f1527370fd1e696e31800a1e948d497c39ea45265d5bfcce248ea4,Execute Atomic,19384544,2024-03-07 16:39:23,0xf408Bee3...AC657006F,False,0xEF0B5669...57c31Bcc9,0.0,0.01540767
0xfd195e4c02c6216a93ef997f2534619c34cfb8d3d07368246adb1c0bf7f23b79,Transfer,19384544,2024-03-07 16:39:23,Layerswap 1,False,Circle: USDC Token,0.0,0.00515083
0xc43754e4c2669260aab38a4b4f3c6c08cd0f6b36807e70ea1b439e811a7d92b8,Transfer,19384544,2024-03-07 16:39:23,0x06bBEd13...338AE6F19,False,Tether: USDT Stablecoin,0.0,0.00493671
0x0a2328e24e35c8a11d22cf1bc8989e9d024ef7aceee72743b7b454162f3d89ce,Execute,19384544,2024-03-07 16:39:23,0x74e97Cd0...C22220d18,False,Uniswap: Universal Router,0.27,0.01473998
0xc50c2d41061cd148a91f74e254576a88482aed18f56a300a7b0c5d48feb18ffc,0x96aa7368,19384544,2024-03-07 16:39:23,Gemini,False,Gemini 4,0.0,0.00325737
0x36c3b35371ce6ce6ffef4c6871d6164c0a45dc27bc7ea60bfec1e1461611b0e1,Exchange,19384544,2024-03-07 16:39:23,0xF9d7AdFb...62E242f62,False,0x5De4EF48...E2D76C895,0.0,0.0313492
0x3118d7244145455fa600d097c7eb97b856fff662a17f7164e03960ad8daaecfd,Transfer,19384544,2024-03-07 16:39:23,FixedFloat,False,Tether: USDT Stablecoin,0.0,0.00396537
0xe34348b71efe22f65b443e63cd54e2afdb8a46bde5d3af0a44f680b025b6d260,0x54659419,19384544,2024-03-07 16:39:23,0xf6F1ddf6...De7C58199,False,0xbEb5fD03...ff65526d7,0.0,0.01460122
0x9c36db375dba264a37dd41a763da303cc6fef2a05ab5b70e7ceb061b101c6fd5,Transfer,19384544,2024-03-07 16:39:23,0x6F5f029f...6Eb9aDE13,False,Tether: USDT Stablecoin,0.0,0.0056334
0xf62c1ec983eaea9a5dc2938f13f1a3803d0b7442d5cd06bc39b0e03e8d3e85f2,Transfer,19384544,2024-03-07 16:39:23,0xB30dE9d9...80B5338c6,False,Verasity: VRA Token,0.0,0.00495531
0xfc78f55234f504c9f0831e75adeaaf6e9ff277bf077a79661262f79a33f42f6f,Swap Exact Token...,19384544,2024-03-07 16:39:23,0x2BC8f064...28eE71255,False,Maestro: Router 2,0.0,0.01362118
0x7d33df50f53a61b58afad1e94a3bc26bd676aefdfd0a611ed39ccdb24565608e,Transfer,19384544,2024-03-07 16:39:23,0x5d6E63A0...30C6e22B0,False,Wrapped BTC: WBTC Token,0.0,0.00294484
0x07afc7b95e843b623133fc734ad82fbf6e320312cb30c0fde65925a8eb667625,Swap Exact Token...,19384544,2024-03-07 16:39:23,0xB24F105D...67d9493eE,False,Uniswap V2: Router 2,0.0,0.01380333
0x1d88b76ed1df4c000c2e43d15951bc92f8a88ca1d2d2ef7c22077ce7a1ddc96d,Transfer,19384544,2024-03-07 16:39:23,0x592774c3...d00E8F2f7,False,Tether: USDT Stablecoin,0.0,0.00399426
0xad0ccd3599632090dcf7087f03cfd41d175c61dadc55c477f7320ec859caa316,Transfer,19384544,2024-03-07 16:39:23,0xA95AF7a3...21d9e3ee5,False,Tether: USDT Stablecoin,0.0,0.00406849
0xa7e0632f7a0bc0e6ecfe0bb2edc1f519481e03bc3099cc9ccc9d0d4043c8a782,Transfer,19384544,2024-03-07 16:39:23,0x6aA98E61...F21db446E,False,Tether: USDT Stablecoin,0.0,0.00406849
0x372609190c8dca838e24e6fbc9b48dced912484a14e326a06f7617cedd429a2e,Transfer,19384544,2024-03-07 16:39:23,0x4dadD160...0568C4ba2,False,Mog Coin: Mog Token,0.0,0.00757935
0xa9b7c19086afda671992fed794b00bf69cf1f81fef8b9a0e2850a1e65d0dec21,Transfer,19384544,2024-03-07 16:39:23,Bitget 3,False,Tectum SoftNote: TET Token,0.0,0.00350054
0xb3e554e46f6db55096127e6aaf4c2b2efa27c2045d74fb186c1246980e5d1473,Transfer,19384544,2024-03-07 16:39:23,0x32Eb79DD...14b1f76c7,False,0x18C4bf7c...e3983C299,0.013720296,0.00216528
0xbfd1f3244bb0639b13c088797533ff4d746bf748f2bdb92f2db033673a43e388,0x69369e9e,19384544,2024-03-07 16:39:23,0x7C682494...218B4EAB0,False,0x7CA898cb...23404eed0,0.0,0.01512318
0x1218666f859fbf8ed422747450d94ed6daa9815523d4ba51ff6ee8c66c4640e6,Transfer,19384544,2024-03-07 16:39:23,0xa03400E0...419517687,False,0xf8ebf484...A6CB2eB3A,0.0,0.00510791
0xb02c315f501f0a2e71baa3a69cc2609b2a78ead8e4d7eac016bf52338537ef7e,0x988a81d9,19384544,2024-03-07 16:39:23,0x7E89eA91...3b071166f,False,0x73a8a6F5...76C7e86b1,0.0,0.01893432
0xda421beb9951551953309f010b2c74fb3b6e8951dea85cb90fe79a5d49c9e465,Transfer,19384543,2024-03-07 16:39:11,0x88c6C46E...1dAA8134A,False,0xedC7ec65...E7341d64A,0.025385966,0.00180438
0xbd8bd92854ec14cab298939e338933e2ce14011c631df797ef9749a68ee7ea5a,Execute,19384543,2024-03-07 16:39:11,0xB5B97F3F...7AbF24a8B,False,Uniswap: Universal Router,0.265,0.0135212
0xbdf94b75cd4bce27c61ade8d04c01c64b5de3bdb3d84511ea13ca6395014a815,Deposit,19384543,2024-03-07 16:39:11,0x84A3316f...dCd0C7f4E,False,Wrapped Ether,5.3,0.00387163
0x4c28fcdf17089739850420f54c1374ed921c8530d0586ef5062116b7fe4a6816,Swap,19384543,2024-03-07 16:39:11,0xE528235B...37964e2AF,False,Metamask: Swap Router,0.27,0.02664546
0x2b70cd83eb20496987f6bd2be725d591cb44c973024d27b9c7237d4513d59417,Deposit,19384543,2024-03-07 16:39:11,0x71260279...6B52FD513,False,Wrapped Ether,0.22,0.0038717
0xc1e64e93b406f5a9a8b9f79b99fee3eebff48a638b0c418f187a2a21604faaa1,Transfer,19384543,2024-03-07 16:39:11,0x4c9AF439...a6b2803A8,False,0x9da40852...FD41196bF,0.26586,0.00182538
0x68ed9c197583c00b721db01a62fc469ea15aee44e4bf382402dd9dc41df8f023,Transfer,19384543,2024-03-07 16:39:11,0xb23360CC...9C8D7c460,False,0x1e73da8F...7afE526B0,0.01016463,0.00182538
0x6ae6dbd2e167d7dddbca6bd1a55374c60e6db4f31f159d1045498bce9dca9426,Wipe,19384543,2024-03-07 16:39:11,0x94cfBF07...E9CE7c279,False,0x481bA2d2...ae41c6726,0.0,0.01440417
0xb0b4efd1a03c39760742f517c1c33e1f6c08b26aad7dd07ddec602e59f93cc31,Transfer,19384543,2024-03-07 16:39:11,0xa29E9639...4869C4FF5,False,Circle: USDC Token,0.0,0.00541286
0xd99a280cddaca5d5cab2d2d4cd19f8651001a50ca12d55f88e10fd25fdc87caa,Transfer,19384543,2024-03-07 16:39:11,BingX 9,False,0x2a2D1c53...bff5eD407,0.02328079,0.00182538
0xf98407f430063e50a253e34409cf511d8d9c16f8e88b5e6020d916e2517a069b,Stake,19384543,2024-03-07 16:39:11,0xaE04030F...9E79fE05a,False,0x2401c39d...D9e716fdf,13.0,0.01711538
0xeaa37e70c8d852bd811d80998550ce709dea2050ec16fb012079212d471dd02c,Transfer,19384543,2024-03-07 16:39:11,0x74dEc05E...802A2F9a1,False,Shiba Inu: SHIB Token,0.0,0.0045119
0x5a28859c159fc4b9e4815b707f3da25260dfbb515ccc45a0e99f9d9eac0496e6,Transfer,19384543,2024-03-07 16:39:11,0x6aED588c...B95A29A5E,False,Shiba Inu: SHIB Token,0.0,0.0045119
0xfb3e8b8f4e0bfdd8ab9fc8dc821c37a0b082e509535554d4054331a73f4da960,Transfer,19384543,2024-03-07 16:39:11,Coinbase 11,False,0xeA491833...6FdB8b342,0.01300098,0.00182538
0xe2ca8cf0c6bada79d2fd4b4d4c97e1a919f415b22087125d491da992c918eeb7,Transfer,19384543,2024-03-07 16:39:11,Coinbase 6,False,0x133a903d...8245DB1C5,0.01309348,0.00182538
0x0ff43ccce2a63668b6a02146da59ce1ef1e5e56d2f6e64fe23821033d2443dce,Transfer,19384543,2024-03-07 16:39:11,Coinbase 3,False,0xa60194a6...74b415104,0.01288785,0.00182538
0xa6866f658b625535a0043496e3a9a65f0bc2782969a14f23abe01a352e25a8e7,Transfer,19384543,2024-03-07 16:39:11,Coinbase 13,False,0xaCdeCA3A...C1037Bcd4,0.00432097,0.00182538
0x4045100eef8794299b68ecfe1e6ed0dd9e40d01e42ec4d336970bc134cf15a01,Transfer,19384543,2024-03-07 16:39:11,Coinbase 12,False,0x348e1DAe...7F469E6BA,0.0487041,0.00182538
0x7a17715175387a6684688488c8f1908832054131a9ee70598b16b5b5fbf8a274,Transfer,19384543,2024-03-07 16:39:11,Coinbase 12,False,0x3E1F02e2...39eE79D3c,0.00386846,0.00182538
0x3acfaa63cb3578e0e56f7a921091e7dcb697960076414e75e2f336036fb4c537,Transfer,19384543,2024-03-07 16:39:11,Coinbase 4,False,0xCEf4fc59...566bE0869,0.00516705,0.00182538
0x421314acf97346562fa532cf03139e614c24647bf3b6033e1d755fb2517a28c5,Transfer,19384543,2024-03-07 16:39:11,Coinbase 4,False,0x67dAf8A9...19B70B15b,7.9001712,0.00182538
0x5217ceee88c73e7cf6b54ff832a2e196fcae0f78b7c106b64d1afaec2c345153,Transfer,19384543,2024-03-07 16:39:11,Coinbase 5,False,0x6F3F5772...04dBbE5Fc,0.03631214,0.00182538
0xca477114df108afbea22add6d895a26bdc5fedc39b09b6d439355df6129f224f,Transfer,19384543,2024-03-07 16:39:11,Robinhood 3,False,0x04914a8c...2c164dC29,0.036857397,0.00182538
